Resource5_560925,Label_0,(case) last_phase_Vergunning verleend,(case) SUMleges_Large,Duration_2_L,Cumduration_2_S,Duration_2_M,Case ID,Cumduration_3_M,(case) includes_subcases_None,(case) casestatus_O,monitoringResource1_560872,monitoringResource3_2670601,Resource1_560925,Cumduration_2_M,(case) requestcomplete_True,Cumduration_2_L,monitoringResource1_560925,monitoringResource2_2670601,Resource3_560872,(case) includes_subcases_J,(case) termname_Termijn bezwaar en beroep 1,Cumduration_5_M,Resource5_560872,monitoringResource3_3273854,Cumduration_4_S,(case) parts_Bouw,Duration_2_S,Resource2_560872,Cumduration_3_L,Cumduration_5_S,(case) caseprocedure_Uitgebreid,(case) caseprocedure_None,Activity2_phase application received,monitoringResource4_560872,monitoringResource1_560912,monitoringResource3_560464,Resource4_560912,(case) SUMleges_Meidum,Activity1_register submission date request,Label,Label_1,Cumduration_4_M,(case) responsible_actor_560464.0,(case) responsible_actor_560912.0,(case) termname_None,Resource1_560872,Activity4_reception through OLO,Resource2_560925,Cumduration_3_S,Resource3_560912,(case) SUMleges_Short,Resource4_560872,monitoringResource2_560872,Activity2_OLO messaging active,Resource1_560912,(case) responsible_actor_4901428.0,(case) requestcomplete_False,Activity4_send confirmation receipt,Resource2_560912,monitoringResource4_2670601,Activity2_regular procedure without MER,monitoringResource5_560872,Duration_4_M,Resource4_560925,Resource5_560912,monitoringResource3_560872,Activity5_send confirmation receipt,Duration_3_M,(case) termname_Termijn tot besluit,Resource3_560925,Activity3_phase application received,monitoringResource4_3273854,monitoringResource5_3273854,(case) last_phase_Beschikking verzonden,(case) casestatus_G,Activity2_enter senddate acknowledgement,monitoringResource5_2670601,monitoringResource2_3273854,(case) includes_subcases_N,Duration_5_M
0,1,0,1,0,0.24232,0.75768,9623724,0.77622,1,1,1,1,0,0.75768,1,0,0,1,1,0,1,0.83292,1,0,0.14566,1,0.24232,1,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,1,0,0,1,0,0,0.22378,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,9634805,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0,1,9658627,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0.9717,1,0,0,0,0,1,0,0.0283,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0.10885,0.89115,9659664,0.8907,1,0,1,1,0,0.89115,0,0,0,1,1,0,0,0.90222,1,0,0.06736,1,0.10885,1,0,0.09778,0,1,0,0,0,0,0,0,1,1,1,0.93264,0,0,0,1,0,0,0.1093,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,1,9691153,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.10885,0.89115,9716323,0.8907,1,1,0,0,0,0.89115,0,0,0,0,0,0,1,0.90222,0,0,0.06736,1,0.10885,0,0,0.09778,0,1,0,0,1,0,1,0,1,1,1,0.93264,1,0,0,0,0,0,0.1093,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0.10885,0.89115,9716526,0.8907,1,1,0,0,0,0.89115,0,0,0,0,0,0,1,0.90222,0,0,0.06736,1,0.10885,0,0,0.09778,0,1,0,0,1,0,1,0,1,1,1,0.93264,0,1,0,0,0,0,0.1093,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,9725997,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0.24232,0.75768,9726383,0.77622,1,0,0,1,0,0.75768,1,0,0,1,0,0,0,0.83292,0,0,0.14566,0,0.24232,0,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,0,0,1,0,0,0,0.22378,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0.10885,0.89115,9730398,0.8907,1,1,0,1,0,0.89115,1,0,0,1,1,0,1,0.90222,1,0,0.06736,0,0.10885,1,0,0.09778,0,1,0,0,0,0,0,1,1,0,0,0.93264,0,1,0,1,0,0,0.1093,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.10885,0.89115,9733006,0.8907,1,1,1,1,0,0.89115,1,0,0,1,1,0,1,0.90222,1,0,0.06736,1,0.10885,1,0,0.09778,0,1,0,0,0,0,0,1,1,0,0,0.93264,0,1,0,1,0,0,0.1093,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,9745837,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,9754884,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,1,9757039,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0.9717,0,0,0,0,0,0,0,0.0283,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,9763464,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.9717,0,0,0,0,0,0,0,0.0283,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,1,9800628,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,9819575,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,1,9822102,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0,1,9825880,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0.9717,1,0,0,0,0,1,0,0.0283,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0.377859999999999,0,0.622140000000001,9837234,0.83004,1,1,0,1,0,0.622140000000001,1,0.377859999999999,0,1,0,0,0,1,0,0,0,0,0,0,0.16996,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0.24232,0.75768,9838258,0.77622,1,1,0,1,0,0.75768,1,0,0,1,0,0,1,0.83292,0,0,0.14566,1,0.24232,0,0,0.16708,0,1,0,0,0,0,0,1,1,0,0,0.85434,1,0,0,0,0,0,0.22378,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.10885,0.89115,9843323,0.8907,1,1,0,0,0,0.89115,1,0,0,0,0,0,1,0.90222,0,0,0.06736,0,0.10885,0,0,0.09778,0,1,0,0,1,0,1,1,1,0,0,0.93264,1,0,0,0,0,0,0.1093,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,1,0,1,0,0.10885,0.89115,9857886,0.8907,1,1,0,1,0,0.89115,1,0,0,1,0,0,1,0.90222,0,0,0.06736,1,0.10885,0,0,0.09778,0,1,0,0,0,0,0,0,1,0,0,0.93264,1,0,0,0,0,0,0.1093,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,1,0.63184,0,0.36816,9863829,0.607650000000001,1,1,0,1,0,0.36816,1,0.63184,0,1,0,0,1,1,0,0,0,0,0,0,0.392349999999999,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.10885,0.89115,9870146,0.8907,1,1,0,1,0,0.89115,1,0,0,1,1,0,1,0.90222,1,0,0.06736,0,0.10885,1,0,0.09778,0,1,0,0,0,0,0,1,1,0,0,0.93264,0,1,0,1,0,0,0.1093,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,9882236,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,9888564,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0.96882,0,0,0,1,0,0,0,0.03118,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0.24781,0.75219,9890936,0.77145,1,0,0,1,0,0.75219,0,0,0,1,0,0,0,0.83004,0,0,0.14899,1,0.24781,0,0,0.16996,0,1,0,0,0,0,0,0,1,0,0,0.85101,0,0,0,0,0,0,0.22855,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,1,0,0.37444,0.62556,9892199,0.66264,1,1,0,1,0,0.62556,1,0,0,1,0,0,1,0.76398,0,0,0.22369,1,0.37444,0,0,0.23602,0,1,0,0,0,0,0,0,1,0,0,0.77631,1,0,0,0,0,0,0.33736,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.37444,0.62556,9895294,0.66264,1,0,0,1,0,0.62556,1,0,0,1,0,0,1,0.76398,0,0,0.22369,1,0.37444,0,0,0.23602,0,1,0,0,0,0,0,0,1,0,0,0.77631,0,0,0,0,0,0,0.33736,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
0,1,0,1,0,0,1,9928031,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0.9717,1,0,0,1,0,1,0,0.0283,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0.24232,0.75768,9930454,0.77622,1,1,1,1,0,0.75768,0,0,0,1,1,0,1,0.83292,1,0,0.14566,1,0.24232,1,0,0.16708,0,1,0,0,0,0,0,0,1,1,1,0.85434,0,1,0,1,0,0,0.22378,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.37444,0.62556,9934040,0.66264,1,1,1,1,0,0.62556,1,0,0,1,1,0,1,0.76398,1,0,0.22369,1,0.37444,1,0,0.23602,0,1,0,0,0,0,0,0,1,0,0,0.77631,0,1,0,1,0,0,0.33736,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0.37444,0.62556,9935064,0.66264,1,0,1,0,0,0.62556,0,0,0,0,1,0,0,0.76398,1,0,0.22369,0,0.37444,1,0,0.23602,0,1,0,0,0,0,0,0,1,1,1,0.77631,0,0,1,1,0,0,0.33736,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0.24232,0.75768,9996445,0.77622,1,1,1,1,0,0.75768,0,0,0,1,1,0,1,0.83292,1,0,0.14566,1,0.24232,1,0,0.16708,0,1,0,0,0,0,0,0,1,1,1,0.85434,0,1,0,1,0,0,0.22378,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,10009138,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0.9717,0,0,0,0,0,0,0,0.0283,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,1,0,0.37444,0.62556,10051383,0.66264,1,1,1,1,0,0.62556,0,0,0,1,1,0,1,0.76398,1,0,0.22369,1,0.37444,1,0,0.23602,0,1,0,0,0,0,0,0,1,1,1,0.77631,1,0,0,1,0,0,0.33736,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,1,10053042,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0.9717,0,0,0,1,0,0,0,0.0283,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,1,10083315,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,10093171,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,1,10128431,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0.10885,0.89115,10153084,0.8907,1,1,1,1,0,0.89115,0,0,0,1,1,0,1,0.90222,1,0,0.06736,0,0.10885,1,0,0.09778,0,1,0,0,0,0,0,1,1,1,1,0.93264,0,1,0,1,0,0,0.1093,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.24232,0.75768,10154600,0.77622,1,1,1,1,0,0.75768,1,0,0,1,1,0,1,0.83292,1,0,0.14566,1,0.24232,1,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,1,0,0,1,0,0,0.22378,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,1,0.377859999999999,0,0.622140000000001,10186016,0.83004,1,1,0,1,0,0.622140000000001,0,0.377859999999999,0,1,0,0,1,1,0,0,0,0,0,0,0.16996,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0.50845,0,0.49155,10186644,0.71601,1,1,0,1,0,0.49155,0,0.50845,0,1,0,0,1,1,0,0,0,1,0,0,0.28399,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,1,10292508,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.9717,1,0,0,1,0,1,0,0.0283,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,0,0.24583,0,0.75417,10294414,0.94497,1,0,1,0,0,0.75417,1,0.24583,0,0,1,0,0,1,1,0,0,0,0,1,0.05503,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,10295206,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0,1,10297111,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,10333518,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0.9717,0,0,0,0,0,0,0,0.0283,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,10339356,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0.9717,0,0,0,1,0,0,0,0.0283,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0.24232,0.75768,10342607,0.77622,1,1,0,1,0,0.75768,1,0,0,1,0,0,1,0.83292,0,0,0.14566,1,0.24232,0,0,0.16708,0,1,0,0,0,0,0,1,1,0,0,0.85434,0,1,0,0,0,0,0.22378,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,10361639,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.98448,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0.37444,0.62556,10368001,0.66264,1,1,0,0,0,0.62556,0,0,0,0,0,0,1,0.76398,0,0,0.22369,0,0.37444,0,0,0.23602,0,1,0,0,0,0,0,1,1,1,1,0.77631,1,0,0,0,0,0,0.33736,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,10432793,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0.9717,0,0,0,0,0,0,0,0.0283,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0.24232,0.75768,10434329,0.77622,1,0,1,1,0,0.75768,0,0,0,1,1,0,0,0.83292,1,0,0.14566,1,0.24232,1,0,0.16708,0,1,0,0,0,0,0,1,1,1,1,0.85434,0,0,0,1,0,0,0.22378,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,1,0,0.24232,0.75768,10443842,0.77622,1,1,1,1,0,0.75768,1,0,0,1,1,0,1,0.83292,1,0,0.14566,1,0.24232,1,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,0,1,0,1,0,0,0.22378,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,10457489,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,10492879,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,10497848,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0,1,10499998,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,10501095,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.24232,0.75768,10542627,0.77622,1,0,0,0,0,0.75768,1,0,0,0,0,0,0,0.83292,0,0,0.14566,0,0.24232,0,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,0,0,1,0,0,0,0.22378,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0.24232,0.75768,10547191,0.77622,1,0,0,0,0,0.75768,1,0,0,0,0,0,0,0.83292,0,0,0.14566,0,0.24232,0,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,0,0,1,0,0,0,0.22378,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0.24232,0.75768,10548783,0.77622,1,0,0,0,0,0.75768,1,0,0,0,0,0,0,0.83292,0,0,0.14566,0,0.24232,0,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,0,0,1,0,0,0,0.22378,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0.24232,0.75768,10549639,0.77622,1,1,0,1,0,0.75768,1,0,0,1,0,0,1,0.83292,0,0,0.14566,1,0.24232,0,0,0.16708,0,1,0,0,0,0,0,1,1,0,0,0.85434,0,1,0,0,0,0,0.22378,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.24232,0.75768,10563369,0.77622,1,0,0,1,0,0.75768,0,0,0,1,1,0,0,0.83292,1,0,0.14566,0,0.24232,1,0,0.16708,0,1,0,0,0,0,0,0,1,0,0,0.85434,0,0,0,1,0,0,0.22378,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,1,10564529,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0.9717,1,0,0,0,0,1,0,0.0283,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.10885,0.89115,10593326,0.8907,1,1,0,1,0,0.89115,1,0,0,1,0,0,1,0.90222,0,0,0.06736,1,0.10885,0,0,0.09778,0,1,0,0,0,0,0,0,1,0,0,0.93264,1,0,0,0,0,0,0.1093,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,10621018,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0.9717,1,0,0,1,0,1,0,0.0283,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0.24232,0.75768,10658878,0.77622,1,1,0,1,0,0.75768,0,0,0,1,0,0,1,0.83292,0,0,0.14566,0,0.24232,0,0,0.16708,0,1,0,0,0,0,0,1,1,1,1,0.85434,0,1,0,0,0,0,0.22378,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0.24232,0.75768,10667547,0.77622,1,0,1,1,0,0.75768,0,0,0,1,1,0,0,0.83292,1,0,0.14566,0,0.24232,1,0,0.16708,0,1,0,0,0,0,0,0,1,1,1,0.85434,0,0,0,1,0,0,0.22378,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
